5.464996166374166409e-01
1.480050810633324609e-01
3.460771647488222746e-01
9.360532272123246456e-01
7.441819544550080101e-01
9.389382979064638812e-01
3.092115337070591718e-01
1.648902558200030510e+00
1.926085241239227086e+00
4.348140217506337168e-01
2.012881479807514806e-01
1.116179868580432055e+00
3.870489668342397827e-01
6.531078784722039732e-01
9.324264923274856454e-01
4.989614260110616928e-01
3.191694519763937921e-01
1.096409255536766603e+00
2.489630316836879687e-01
1.034742784020278084e+00
1.856200435573193586e+00
2.889304819262535906e-01
4.444559455934052883e-01
1.522524835667784515e+00
7.718830949707164990e-01
2.703374460728653617e-01
5.249959299380767552e-01
2.563683943121250142e+00
3.668293322532267808e-01
5.946583789373023343e-01
4.173590458641390777e-01
2.190202328874282234e-01
