5.443849552520857449e-01
1.366408717015118179e-01
3.246165108856079451e-01
9.316264966235148215e-01
7.446535523139474755e-01
9.205134276383963865e-01
3.008483670370173391e-01
1.714181293094939162e+00
1.898659532509959558e+00
4.486339613264476167e-01
1.982889539674602131e-01
1.116723651244115878e+00
3.660151129596960207e-01
6.538933718252395444e-01
9.368233402050214487e-01
5.153333707971576860e-01
3.068912269028178930e-01
1.082235253286248255e+00
2.447305737167216888e-01
1.041786391661154720e+00
1.879647217153572303e+00
2.903897828074156751e-01
4.363122384602697301e-01
1.506183999079353741e+00
7.774547614256086536e-01
2.671461091755701345e-01
5.257202336913096019e-01
2.526927228962287497e+00
3.721734025607018048e-01
5.891631003731402361e-01
4.113328104561748133e-01
2.271838627212292017e-01
